,action_date_fiscal_year,base_and_exercised_options_value,federal_action_obligation,base_and_all_options_value,action_date
3577,2010,10036.0,10036.0,10036.0,2009-10-02
3578,2010,5764.98,5764.98,5764.98,2009-12-14
3579,2010,31649.6,31649.6,31649.6,2009-12-09
3580,2010,135000.0,135000.0,135000.0,2009-12-04
3581,2010,110584.65,110584.65,110584.65,2009-12-01
3582,2010,7978.23,7978.23,7978.23,2009-11-13
3583,2010,1181995.0,750000.0,1181995.0,2009-11-18
3584,2010,266813.55,266813.55,266813.55,2009-10-14
3585,2010,626071.74,626071.74,2620171.56,2009-12-07
3586,2010,24430.0,24430.0,24430.0,2009-11-05
3587,2010,128068.8,128068.8,128068.8,2009-10-16
3588,2010,14200.0,14200.0,14200.0,2009-10-20
3589,2010,49709.0,49709.0,49709.0,2009-10-01
3590,2010,15568.0,15568.0,15568.0,2009-10-01
3591,2010,250004.45,250004.45,250004.45,2009-12-30
3592,2010,56418.05,56418.05,56418.05,2009-10-26
3593,2010,8985.0,8985.0,8985.0,2009-11-23
3594,2010,56380.08,56380.08,56380.08,2009-10-21
3595,2010,10800.0,10800.0,10800.0,2009-12-10
3596,2010,3174.0,3174.0,3174.0,2009-10-01
3597,2010,327644.45,327644.45,327644.45,2009-12-22
3598,2010,67421.59,67421.59,67421.59,2009-12-28
3599,2010,3512.0,3512.0,3512.0,2009-10-06
3600,2010,1684643.0,1684643.0,1684643.0,2009-12-17
3601,2010,86400.0,86400.0,86400.0,2009-10-08
3602,2010,5387.76,5387.76,5387.76,2009-11-19
3603,2010,8926.74,8926.74,8926.74,2009-10-01
3604,2010,24215.76,24215.76,24215.76,2009-10-01
3605,2010,94118.2,94118.2,94118.2,2009-11-18
3606,2010,1145416.58,1145416.58,1145416.58,2009-12-11
3607,2010,405.0,405.0,405.0,2009-10-01
3608,2010,128747.06,128747.06,128747.06,2009-12-01
3609,2010,895.0,0.0,895.0,2009-10-16
3610,2010,4646.4,4646.4,4646.4,2009-10-01
3611,2010,753100.92,753100.92,753100.92,2009-11-06
3612,2010,65789.6,65789.6,65789.6,2009-12-29
3613,2010,188477.2,188477.2,188477.2,2009-11-19
3614,2010,4727.0,4727.0,4727.0,2009-10-19
3615,2010,124290.0,124218.0,124290.0,2009-10-01
3616,2010,24958.7,24958.7,24958.7,2009-12-14
3617,2010,16013.75,16013.75,16013.75,2009-10-21
3618,2010,904755.54,904755.54,904755.54,2009-11-23
3619,2010,76599.19,76599.19,76599.19,2009-12-11
3620,2010,13163765.4,53065.11,16863679.85,2009-11-17
3621,2010,37906.93,37906.93,37906.93,2009-11-18
3622,2010,3960.0,3960.0,3960.0,2009-10-01
3623,2010,135302.4,135302.4,135302.4,2009-10-02
3624,2010,24990.0,24990.0,24990.0,2009-12-16
3625,2010,44000.0,44000.0,44000.0,2009-12-18
3626,2010,6144.6,6144.6,6144.6,2009-11-18
3627,2010,285586.24,285586.24,285586.24,2009-11-30
3628,2010,127694.8,10687.07,392428.4,2009-12-16
3629,2010,47815.56,47815.56,47815.56,2009-10-30
3630,2010,16000.0,16000.0,16000.0,2009-12-16
3631,2010,128887.0,128887.0,128887.0,2009-12-14
3632,2010,139882.4,139882.4,139882.4,2009-12-15
3633,2010,1300.0,1300.0,1300.0,2009-11-10
3634,2010,35050.0,35050.0,35050.0,2009-12-02
3635,2010,58200.0,58200.0,58200.0,2009-10-07
3636,2010,1321846.6,0.0,1321846.6,2009-10-01
3637,2010,4436913.05,3327685.0,4436913.05,2009-12-29
3638,2010,3626.62,3626.62,3626.62,2009-12-01
3639,2010,6314.2,0.0,6314.2,2009-10-08
3640,2010,4890.5,4890.5,4890.5,2009-10-14
3641,2010,147203.25,147203.25,513567.29,2009-10-01
3642,2010,5827.5,5827.5,5827.5,2009-12-11
3643,2010,257509.6,53031.2,257509.6,2009-12-03
3644,2010,85802.16,85802.16,85802.16,2009-12-07
3645,2010,99600.0,99600.0,147600.0,2009-12-15
3646,2010,4559.05,4559.05,4559.05,2009-11-04
3647,2010,1316434.27,1316434.27,1316434.27,2009-10-01
3648,2010,120.05,120.05,12005.0,2009-12-03
3649,2010,22000.0,22000.0,22000.0,2009-10-29
3650,2010,1831268.0,664516.0,1831268.0,2009-11-18
3651,2010,8269.0,8269.0,8269.0,2009-11-02
3652,2010,555656.42,555656.42,555656.42,2009-11-04
3653,2010,5036.0,5036.0,5036.0,2009-11-06
3654,2010,17290.0,17290.0,34580.0,2009-10-16
3655,2010,4663.0,4663.0,4663.0,2009-10-01
3656,2010,13875.0,13875.0,13875.0,2009-10-07
3657,2010,3790862.0,3651809.0,3790862.0,2009-12-30
3658,2010,6444.0,6444.0,6444.0,2009-10-29
3659,2010,72321.6,72321.6,72321.6,2009-10-30
3660,2010,98171.99,98171.99,98171.99,2009-10-14
3661,2010,79760.0,79760.0,79760.0,2009-12-31
3662,2010,31961.16,31961.16,31961.16,2009-12-28
3663,2010,20100.0,20100.0,80400.0,2009-11-19
3664,2010,46068.42,46068.42,46068.42,2010-05-18
3665,2010,250000.0,250000.0,250000.0,2010-02-16
3666,2010,44268.88,44268.88,44268.88,2010-07-15
3667,2010,2195694.0,2195694.0,2195694.0,2010-04-20
3668,2010,8953.1,8953.1,8953.1,2010-05-19
3669,2010,5296.92,5296.92,26484.6,2010-01-26
3670,2010,21863.0,21863.0,21863.0,2010-09-29
3671,2010,21900.0,21900.0,21900.0,2010-09-15
3672,2010,605656.81,605656.81,605656.81,2010-07-30
3673,2010,217130.45,217130.45,217130.45,2010-06-12
3674,2010,302402.26,302402.26,302402.26,2010-07-12
3675,2010,1144115.75,1144115.75,1144115.75,2010-09-10
3676,2010,8436.0,8436.0,8436.0,2010-05-25
3677,2010,555200.28,555200.28,555200.28,2010-05-22
3678,2010,117957.33,117957.33,117957.33,2010-09-14
3679,2010,16682.0,16682.0,16682.0,2010-02-26
3680,2010,1747418.0,175000.0,1747418.0,2010-03-31
3681,2010,99948.0,99948.0,99948.0,2010-09-29
3682,2010,29997.98,29997.98,29997.98,2010-05-26
3683,2010,59999.09,59999.09,59999.09,2010-08-30
3684,2010,44085.69,44085.69,44085.69,2010-05-25
3685,2010,134160.0,134160.0,134160.0,2010-04-06
3686,2010,0.0,658098.2,0.0,2010-06-25
3687,2010,86742.4,86742.4,86742.4,2010-07-06
3688,2010,47011.0,47011.0,47011.0,2010-06-08
3689,2010,45533.9,45533.9,45533.9,2009-12-23
3690,2010,137978.88,137978.88,137978.88,2010-01-05
3691,2010,4334.68,4334.68,4334.68,2010-04-09
3692,2010,40620.0,40620.0,40620.0,2010-03-08
3693,2010,3774.0,3774.0,3774.0,2010-02-04
3694,2010,14999.98,14999.98,14999.98,2010-07-27
3695,2010,494980.0,494980.0,494980.0,2010-09-29
3696,2010,68520.2,68520.2,68520.2,2010-09-28
3697,2010,13242.71,13242.71,13242.71,2010-09-22
3698,2010,3877325.6,3877325.6,3877325.6,2010-09-22
3699,2010,1727784.0,1727784.0,1727784.0,2010-09-21
3700,2010,366790.0,366790.0,3674272.0,2010-04-13
3701,2010,1425620.29,1425620.29,3569149.89,2009-12-18
3702,2010,624970.8,624970.8,624970.8,2010-03-17
3703,2010,9866.22,9866.22,9866.22,2010-05-24
3704,2010,7757.06,7757.06,7757.06,2010-08-12
3705,2010,12480.0,12480.0,12480.0,2010-05-28
3706,2010,104304.52,104304.52,104304.52,2010-08-04
3707,2010,1300000.0,1300000.0,1300000.0,2010-09-28
3708,2010,1692.0,1692.0,1692.0,2010-06-15
3709,2010,4999.0,4999.0,23395.0,2010-01-19
3710,2010,457801.0,457801.0,457801.0,2010-09-30
3711,2010,34798.0,34798.0,34798.0,2010-08-19
3712,2010,6213594.42,3622050.0,6213594.42,2010-09-30
3713,2010,148918.35,148918.35,148918.35,2010-09-14
3714,2010,307476.0,307476.0,307476.0,2010-09-29
3715,2010,912828.22,912828.22,912828.22,2010-09-07
3716,2010,1084921.1,525000.0,1084921.1,2010-04-30
3717,2010,19283345.0,6895000.0,59092938.0,2010-08-19
3718,2010,1975452.4,1975452.4,1975452.4,2010-04-30
3719,2010,195000.0,195000.0,195000.0,2010-01-28
3720,2010,430684.48,430684.48,430684.48,2010-09-30
3721,2010,33946.72,33946.72,33946.72,2010-06-03
3722,2010,298197.51,298197.51,298197.51,2010-08-04
3723,2010,18061.34,18061.34,18061.34,2010-05-27
3724,2010,202824.76,202824.76,202824.76,2010-08-16
3725,2010,43500.0,43500.0,43500.0,2010-07-22
3726,2010,560389.79,560389.79,560389.79,2010-09-27
3727,2010,71635.2,71635.2,71635.2,2010-06-29
3728,2010,4132.56,4132.56,4132.56,2010-09-23
3729,2010,18906.25,18906.25,18906.25,2010-02-16
3730,2010,187429.0,187429.0,187429.0,2010-02-13
3731,2010,33331.2,33331.2,33331.2,2010-03-26
3732,2010,87585.0,87585.0,921978.6,2010-05-07
3733,2010,9108.0,9108.0,9108.0,2010-09-22
3734,2010,14535.0,14535.0,14535.0,2010-09-14
3735,2010,2792284.16,180000.0,2792284.16,2010-02-02
3736,2010,5911358.62,5911358.62,5911358.62,2010-04-27
3737,2010,29475.0,29475.0,87075.0,2010-06-03
3738,2010,383378.42,383378.42,383378.42,2010-07-22
3739,2010,5937.0,5937.0,5937.0,2010-03-24
3740,2010,875780.56,875780.56,875780.56,2010-09-09
3741,2010,10000.0,10000.0,30000.0,2010-03-11
3742,2010,579534.0,579534.0,579534.0,2010-03-26
3743,2010,34928.94,34928.94,34928.94,2010-01-12
3744,2010,270000.0,270000.0,270000.0,2010-09-17
3745,2010,0.0,0.0,0.0,2010-09-30
3746,2010,72696.35,72696.35,72696.35,2010-09-08
3747,2010,758264.38,758264.38,758264.38,2010-09-09
3748,2010,20894.0,20894.0,20894.0,2010-09-13
3749,2010,53061.89,53061.89,53061.89,2010-06-18
3750,2010,107899.75,107899.75,107899.75,2010-04-15
3751,2010,750000.0,750000.0,750000.0,2010-09-28
3752,2010,94981.92,94981.92,94981.92,2010-09-09
3753,2010,750169.37,750169.37,750169.37,2010-04-09
3754,2010,507954.56,507954.56,507954.56,2010-09-27
3755,2010,25811.52,25811.52,25811.52,2010-03-25
3756,2010,68755.78,68755.78,68755.78,2010-03-30
3757,2010,1806702.8,1806702.8,1806702.8,2010-09-30
3758,2010,7500.0,7500.0,7500.0,2010-05-14
3759,2010,20000.0,20000.0,20000.0,2010-09-23
3760,2010,40617.88,40617.88,40617.88,2010-08-19
3761,2010,14190.0,14190.0,14190.0,2010-09-21
3762,2010,4744.0,4744.0,4744.0,2010-07-06
3763,2010,4370.7,4370.7,4370.7,2010-09-14
3764,2010,2677195.0,405500.0,2677195.0,2010-04-01
3765,2010,1354903.0,1354903.0,1354903.0,2010-02-11
3766,2010,177003.08,177003.08,177003.08,2010-01-08
3767,2010,99504.58,99504.58,99504.58,2010-09-24
3768,2010,8541.65,8541.65,8541.65,2010-08-06
3769,2010,172715.0,172715.0,172715.0,2010-09-23
3770,2010,1741604.0,900000.0,1741604.0,2010-08-13
3771,2010,29995.57,29995.57,29995.57,2010-03-01
3772,2010,130629.6,130629.6,130629.6,2010-04-15
3773,2010,1572640.0,535056.0,1572640.0,2010-04-09
3774,2010,877337.14,877337.14,877337.14,2010-05-24
3775,2010,255104.0,255104.0,255104.0,2010-06-04
3776,2010,4261.05,4261.05,4261.05,2010-08-20
3777,2010,55820.0,55820.0,55820.0,2010-09-20
3778,2010,94937.28,94937.28,94937.28,2010-09-07
3779,2010,108637.0,108637.0,108637.0,2010-09-24
3780,2010,2289643.32,2289643.32,2289643.32,2010-07-13
3781,2010,23982.0,23982.0,23982.0,2010-09-25
3782,2010,3750.0,3750.0,3750.0,2010-08-31
3783,2010,7701.32,0.0,7701.32,2010-09-28
3784,2010,3913.0,3913.0,3913.0,2010-05-27
3785,2010,4756.4,4756.4,4756.4,2010-06-08
3786,2010,4272.5,4272.5,4272.5,2010-09-16
3787,2010,24026.94,24026.94,24026.94,2010-08-11
3788,2010,18221.0,18221.0,18221.0,2010-09-29
3789,2010,342321.36,342321.36,342321.36,2010-09-28
3790,2010,14729.96,14729.96,14729.96,2010-04-27
3791,2010,3778.0,3778.0,3778.0,2010-02-02
3792,2010,15325.0,15325.0,15325.0,2010-09-16
3793,2010,329565.26,103333.71,329565.26,2010-09-09
3794,2010,20500.0,20500.0,20500.0,2010-08-30
3795,2010,109990.06,109990.06,109990.06,2010-09-30
3796,2010,269125.35,269125.35,269125.35,2010-04-09
3797,2010,405515.88,405515.88,405515.88,2010-04-08
3798,2010,2811562.34,2811562.34,2811562.34,2010-07-28
3799,2010,101214.35,101214.35,101214.35,2010-03-31
3800,2010,26265.0,26265.0,26265.0,2010-03-25
3801,2010,407355.08,360000.0,407355.08,2010-02-18
3802,2010,2520829.93,2520829.93,2520829.93,2010-09-21
3803,2010,1497057.45,682824.0,7456875.22,2010-09-10
3804,2010,779157.7,150000.0,779157.7,2010-09-28
3805,2010,192348.96,192348.96,192348.96,2010-05-27
3806,2010,816816.0,816816.0,1649967.8,2010-06-17
3807,2010,54520.56,54520.56,54520.56,2010-06-24
3808,2010,392752.0,266628.05,392752.0,2010-09-23
3809,2010,999985.0,315000.0,999985.0,2010-03-03
3810,2010,1029973.0,600000.0,1029973.0,2010-04-07
3811,2010,123171.84,123171.84,641017.06,2010-09-16
3812,2010,18367.97,18367.97,100485.81,2010-04-22
3813,2010,2725.0,2725.0,2725.0,2010-04-22
3814,2010,9187.19,9187.19,9187.19,2010-06-18
3815,2010,349053.96,349053.96,349053.96,2010-03-31
3816,2010,225024.4,225024.4,225024.4,2010-06-30
3817,2010,102190.58,102190.58,102190.58,2010-09-17
3818,2010,767331.21,767331.21,767331.21,2010-04-21
3819,2010,14381.19,14381.19,14381.19,2010-03-25
3820,2010,31100.0,31100.0,31100.0,2010-07-16
3821,2010,4995.0,4995.0,4995.0,2010-06-09
3822,2010,24000.0,24000.0,24000.0,2010-03-03
3823,2010,741950.94,741950.94,741950.94,2010-09-15
3824,2010,40532.63,40532.63,40532.63,2010-08-16
3825,2010,3314988.76,3314988.76,3314988.76,2010-09-30
3826,2010,29424.3,29424.3,29424.3,2010-06-30
3827,2010,317967.6,317967.6,317967.6,2010-09-14
3828,2010,12201.96,12201.96,12201.96,2010-09-23
3829,2010,45520.0,45520.0,45520.0,2010-06-17
3830,2010,78852.18,78852.18,78852.18,2010-09-28
3831,2010,2554199.64,2554199.64,13119349.09,2010-09-30
3832,2010,183013.01,183013.01,183013.01,2010-09-30
3833,2010,2036529.69,2036529.69,2036529.69,2010-09-29
3834,2010,48163.0,48163.0,48163.0,2010-08-07
3835,2010,665316.02,665316.02,665316.02,2010-09-24
3836,2010,1313942.2,1313942.2,1313942.2,2010-03-31
3837,2010,498999.95,498999.95,498999.95,2010-09-11
3838,2010,578836.12,570029.1,578836.12,2010-09-15
3839,2010,87585.07,87585.07,87585.07,2010-09-13
3840,2010,23690.0,23690.0,45938.0,2010-07-27
3841,2010,1436302.0,1426302.0,1436302.0,2010-09-02
3842,2010,32347.0,32347.0,32347.0,2010-01-28
3843,2010,16608.26,16608.26,16608.26,2010-09-20
3844,2010,47764.2,47764.2,47764.2,2010-01-25
3845,2010,1490699.99,1490699.99,1490699.99,2010-09-29
3846,2010,1447.42,1447.42,1447.42,2010-04-22
3847,2010,427330.79,427330.79,427330.79,2010-06-08
3848,2010,255903.6,255903.6,255903.6,2010-09-24
3849,2010,192978.09,184108.16,1146514.29,2010-04-07
3850,2010,18788.82,18788.82,57892.02,2010-01-15
3851,2010,1876570.16,543317.0,1876570.16,2010-02-19
3852,2010,21400.0,21400.0,21400.0,2010-09-16
3853,2010,357401.8,357401.8,357401.8,2010-02-25
3854,2010,15351.57,15351.57,15351.57,2010-09-14
3855,2010,4642.0,4642.0,4642.0,2010-05-25
3856,2010,0.0,0.0,0.0,2010-09-30
3857,2010,144672.92,144672.92,144672.92,2010-06-03
3858,2010,5028.0,5028.0,5028.0,2010-06-22
3859,2010,154358.15,154358.15,154358.15,2010-09-29
3860,2010,364302.4,364302.4,364302.4,2010-04-27
3861,2010,802296.96,0.0,802296.96,2010-08-19
3862,2010,300515.46,300515.46,300515.46,2010-09-21
3863,2010,7002.0,7002.0,21006.0,2010-09-12
3864,2010,459987.98,459987.98,459987.98,2010-07-23
3865,2010,149392.2,149392.2,149392.2,2010-03-22
3866,2010,198603.69,198603.69,924535.1,2010-05-14
3867,2010,5834.5,5834.5,5834.5,2010-04-15
3868,2010,268341.0,268341.0,268341.0,2009-12-03
3869,2010,1855.0,1855.0,1855.0,2010-07-21
3870,2010,99970.0,99970.0,99970.0,2010-09-16
3871,2010,115988.46,115988.46,322280.82,2010-07-22
3872,2010,4760049.24,4760049.24,6390407.58,2010-03-19
3873,2010,24784.0,24784.0,24784.0,2010-05-14
3874,2010,101781.9,101781.9,101781.9,2010-06-30
3875,2010,34500.0,34500.0,34500.0,2010-04-02
3876,2010,1818500.0,1818500.0,5619293.07,2010-03-23
3877,2010,10738.0,10738.0,11698.0,2010-09-09
3878,2010,51638.4,51638.4,51638.4,2010-08-30
3879,2010,3639.0,3639.0,3639.0,2010-09-16
3880,2010,27032.0,27032.0,27032.0,2009-12-14
3881,2010,137878.88,137878.88,137878.88,2010-03-25
3882,2010,225467.36,225467.36,225467.36,2010-07-12
3883,2010,603093.81,603093.81,603093.81,2010-01-08
3884,2010,10411.51,10411.51,10411.51,2010-09-24
3885,2010,67944.24,67944.24,67944.24,2010-06-14
3886,2010,4140.9,4140.9,4140.9,2010-05-13
3887,2010,5027.4,5027.4,5027.4,2010-09-28
3888,2010,132837.6,132837.6,132837.6,2010-09-21
3889,2010,481773.4,481773.4,481773.4,2010-04-08
3890,2010,9360.0,9360.0,9360.0,2010-06-22
3891,2010,2582080.68,2582080.68,2582080.68,2010-08-16
3892,2010,547646.0,200000.0,547646.0,2010-06-25
3893,2010,336737.6,336737.6,336737.6,2010-09-27
3894,2010,68344.94,68344.94,68344.94,2010-09-10
3895,2010,1362561.52,1362561.52,1362561.52,2010-02-22
3896,2010,1030786.4,1030786.4,1030786.4,2010-09-30
3897,2010,242033.6,242033.6,242033.6,2010-06-04
3898,2010,88918.4,88918.4,88918.4,2010-05-28
3899,2010,598062.62,598062.62,598062.62,2010-06-22
3900,2010,399299.88,0.0,2123379.12,2010-09-14
3901,2010,11620.0,11620.0,11620.0,2010-05-21
3902,2010,3319.96,3319.96,3319.96,2010-08-11
3903,2010,3960.0,3960.0,3960.0,2010-09-08
3904,2010,137878.88,137878.88,137878.88,2010-03-25
3905,2010,49573.5,49573.5,49573.5,2010-04-08
3906,2010,62899.64,62899.64,62899.64,2010-03-04
3907,2010,42389.57,42389.57,42389.57,2010-04-30
3908,2010,426574.82,426574.82,426574.82,2010-09-29
3909,2010,64757.04,64757.04,64757.04,2010-09-09
3910,2010,25832.4,25832.4,25832.4,2009-10-01
3911,2010,1149.0,1149.0,1149.0,2010-01-06
3912,2010,359408.17,200783.05,359408.17,2010-09-22
3913,2010,3660.07,3660.07,3660.07,2010-03-01
3914,2010,1854811.0,255000.0,1854811.0,2010-02-12
3915,2010,1659820.51,1659820.51,1659820.51,2010-09-27
3916,2010,8850.0,0.0,8850.0,2010-09-28
3917,2010,6890.79,6890.79,6890.79,2010-08-24
3918,2010,13695.0,13695.0,13695.0,2010-03-31
3919,2010,14517.0,14517.0,14517.0,2010-09-24
3920,2010,52564.92,52564.92,52564.92,2010-01-11
3921,2010,35000.0,35000.0,35000.0,2010-03-08
3922,2010,12160.0,12160.0,12160.0,2010-07-08
3923,2010,713477.57,713477.57,815150.24,2010-08-06
3924,2010,70496.0,70496.0,70496.0,2010-09-01
3925,2010,288021.49,288021.49,288021.49,2010-07-20
3926,2010,1569293.0,1204850.76,1702542.0,2010-03-31
3927,2010,21590.0,21590.0,21590.0,2010-09-27
3928,2010,142353.6,142353.6,142353.6,2010-09-06
3929,2010,249663.73,249663.73,249663.73,2010-07-09
3930,2010,38811.11,38811.11,38811.11,2010-03-23
3931,2010,46841.94,46841.94,46841.94,2010-07-29
3932,2010,542803.2,542803.2,542803.2,2010-09-27
3933,2010,13833.0,13833.0,13833.0,2010-06-03
3934,2010,4877.91,4877.91,4877.91,2010-03-08
3935,2010,28965.26,28965.26,28965.26,2010-02-23
3936,2010,199999.92,199999.92,199999.92,2010-09-07
3937,2010,42754.79,42754.79,42754.79,2010-08-23
3938,2010,293500.0,293500.0,293500.0,2010-07-23
3939,2010,270511.0,270511.0,270511.0,2010-09-30
3940,2010,11289999.45,6870000.0,22289050.9,2010-09-27
3941,2010,29121.3,29121.3,29121.3,2010-01-13
3942,2010,749998.4,407152.0,749998.4,2010-07-22
3943,2010,8006.68,8006.68,8006.68,2010-08-18
3944,2010,169952.44,169952.44,292530.04,2010-09-18
3945,2010,13858.35,13858.35,13858.35,2010-06-01
3946,2010,239955.0,109823.07,239955.0,2010-04-29
3947,2010,310660.78,310660.78,310660.78,2010-05-22
3948,2010,349935.4,349935.4,349935.4,2010-03-31
3949,2010,3196463.0,3177387.0,13303938.0,2010-09-30
3950,2010,48986.28,48986.28,48986.28,2010-07-12
3951,2010,881586.0,881586.0,881586.0,2010-03-31
3952,2010,2535991.33,2535991.33,2535991.33,2010-05-26
3953,2010,25000.0,25000.0,25000.0,2010-06-22
3954,2010,139905.0,139905.0,139905.0,2010-01-14
3955,2010,138617.0,138617.0,138617.0,2010-09-02
3956,2010,69960.0,69960.0,99863.0,2010-09-29
3957,2010,32920.83,32920.83,32920.83,2010-09-23
3958,2010,1153184.0,1153184.0,1153184.0,2010-07-16
3959,2010,451167.0,451167.0,451167.0,2010-09-24
3960,2010,1492.0,1492.0,1492.0,2010-09-13
3961,2010,27895.0,27895.0,27895.0,2010-04-20
3962,2010,159877.74,159877.74,159877.74,2010-03-26
3963,2010,6360.0,6360.0,6360.0,2010-04-07
3964,2010,11503.25,11503.25,34509.75,2010-09-24
3965,2010,178998.48,178998.48,178998.48,2010-01-21
3966,2010,80151.26,80151.26,80151.26,2010-09-27
3967,2010,15352.5,15352.5,15352.5,2010-06-28
3968,2010,309537.05,309537.05,309537.05,2010-01-07
3969,2010,243771.84,243771.84,243771.84,2010-02-24
3970,2010,271913.0,271913.0,271913.0,2010-09-24
3971,2010,6867.0,6867.0,6867.0,2010-09-24
3972,2010,6542.5,6542.5,6542.5,2010-09-14
3973,2010,901596.48,724500.0,901596.48,2010-09-30
3974,2010,11878.8,11878.8,11878.8,2010-09-28
3975,2010,3088130.82,3088130.82,3088130.82,2010-09-28
3976,2010,13163765.4,64998.18,16863679.85,2010-06-21
3977,2010,49994.0,49994.0,49994.0,2010-06-16
3978,2010,63709.49,63709.49,63709.49,2009-12-10
3979,2010,4698.0,4698.0,4698.0,2010-07-27
3980,2010,7194.79,7194.79,7194.79,2010-07-13
3981,2010,6831.0,6831.0,6831.0,2010-08-31
3982,2010,151436.05,151436.05,151436.05,2010-09-30
3983,2010,600000.0,600000.0,600000.0,2010-08-27
3984,2010,151891.2,151891.2,308946.72,2010-09-29
3985,2010,170408.09,170408.09,170408.09,2010-04-23
3986,2010,25779810.3,18651705.0,25779810.3,2010-09-30
3987,2010,4358232.0,4358232.0,4358232.0,2010-05-19
3988,2010,106987.29,106987.29,150915.82,2010-07-28
3989,2010,1856570.0,1856570.0,1856570.0,2010-02-26
3990,2010,2860256.95,2647548.58,2860256.95,2010-07-21
3991,2010,1260312.32,1260312.32,1260312.32,2010-09-28
3992,2010,79206.4,79206.4,79206.4,2010-08-17
3993,2010,2725.0,2725.0,2725.0,2010-04-22
3994,2010,51975.0,51975.0,51975.0,2010-09-11
3995,2010,84276.99,84276.99,84276.99,2010-07-20
3996,2010,7480.0,7480.0,7480.0,2010-02-24
3997,2010,79267.8,79267.8,79267.8,2010-08-04
3998,2010,34646.56,34646.56,34646.56,2010-05-19
3999,2010,9995.29,9995.29,9995.29,2010-09-20
4000,2010,15352.5,15352.5,15352.5,2010-08-23
4001,2010,6490.0,6490.0,19470.0,2010-01-07
4002,2010,817140.9,817140.9,817140.9,2010-02-24
4003,2010,1082749.68,1082749.68,1082749.68,2010-09-30
4004,2010,67825.37,67825.37,67825.37,2010-07-02
4005,2010,446972.92,446972.92,446972.92,2010-07-22
4006,2010,7800.0,7800.0,7800.0,2010-03-25
4007,2010,164681.92,130000.0,164681.92,2010-05-14
4008,2010,323998.6,323998.6,323998.6,2010-02-24
4009,2010,333692.71,333692.71,333692.71,2010-08-12
4010,2010,175000.0,175000.0,175000.0,2010-04-19
4011,2010,126270.38,126270.38,126270.38,2010-07-15
4012,2010,99630.0,99630.0,99630.0,2010-01-22
4013,2010,878608.08,878608.08,878608.08,2010-08-11
4014,2010,1787910.8,1787910.8,1787910.8,2010-04-30
4015,2010,2253732.48,2253732.48,2253732.48,2010-04-30
4016,2010,1655979.1,1655979.1,1655979.1,2010-07-08
4017,2010,39333.92,39333.92,39333.92,2010-04-21
4018,2010,144865.37,144865.37,144865.37,2010-04-28
4019,2010,6535.41,6535.41,6535.41,2010-02-25
4020,2010,0.0,0.0,0.0,2010-09-20
4021,2010,1699999.02,381000.0,1699999.02,2010-06-10
4022,2010,6000.0,6000.0,6000.0,2010-09-16
4023,2010,104938.0,104938.0,104938.0,2009-11-03
4024,2010,423801.6,423801.6,423801.6,2010-09-13
4025,2010,20250.0,4050.0,20250.0,2010-04-22
4026,2010,57500.0,57500.0,57500.0,2010-04-02
4027,2010,2061988.26,664.12,2061988.26,2010-08-31
4028,2010,466568.86,461615.33,466568.86,2010-09-15
4029,2010,0.0,1499382.0,0.0,2010-08-31
4030,2010,15469.92,15469.92,15469.92,2010-07-29
4031,2010,20396.8,20396.8,20396.8,2010-09-01
4032,2010,345544.15,345544.15,345544.15,2010-09-23
4033,2010,27774.96,27774.96,27774.96,2010-04-22
4034,2010,53250.5,53250.5,53250.5,2010-07-01
4035,2010,5245.7,5245.7,5245.7,2010-02-03
4036,2010,4036878.0,4036878.0,4036878.0,2010-09-29
4037,2010,984378.76,880913.0,984378.76,2010-05-21
4038,2010,27550.0,27550.0,27550.0,2010-09-09
4039,2010,167395.8,167395.8,167395.8,2010-09-30
4040,2010,13366.84,13366.84,13366.84,2010-02-12
4041,2010,29991.6,29991.6,29991.6,2010-09-29
4042,2010,30595.2,30595.2,30595.2,2010-07-02
4043,2010,11237.01,11237.01,11237.01,2010-08-25
4044,2010,36850.0,36850.0,36850.0,2010-09-30
4045,2010,23862.0,23862.0,23862.0,2010-04-21
4046,2010,5720.0,5720.0,5720.0,2010-02-17
4047,2010,130142.96,130142.96,130142.96,2010-04-30
4048,2010,779886.77,779886.77,779886.77,2010-04-29
4049,2010,31996.0,31996.0,31996.0,2010-09-25
4050,2010,270150.78,270150.78,270150.78,2010-08-06
4051,2010,50786.84,50786.84,50786.84,2010-01-13
4052,2010,361455.0,361455.0,361455.0,2010-08-20
4053,2010,3480304.0,3480304.0,3480304.0,2010-09-30
4054,2010,168170.08,168170.08,168170.08,2010-07-13
4055,2010,776219.0,776219.0,4289857.0,2010-09-17
4056,2010,101711.0,101711.0,101711.0,2010-09-21
4057,2010,1903598.52,1850000.0,1903598.52,2010-02-02
4058,2010,194840.0,194840.0,194840.0,2010-06-09
4059,2010,802020.02,280705.0,802020.02,2010-09-28
4060,2010,197586.57,197586.57,197586.57,2010-09-24
4061,2010,27228.0,27228.0,27228.0,2010-07-15
4062,2010,46262.57,46262.57,46262.57,2010-09-21
4063,2010,96989.49,96989.49,96989.49,2010-06-21
4064,2010,17787.0,17787.0,17787.0,2010-09-20
4065,2010,58877.37,58877.37,58877.37,2010-06-15
4066,2010,2766212.0,2766212.0,2766212.0,2010-09-23
4067,2010,3110.0,3110.0,3110.0,2010-09-17
4068,2010,90000.0,90000.0,90000.0,2010-08-05
